Pattern,Purchaser_PGVCL,Purchaser_UGVCL,DSMGEN_PGVCL,DSMGEN_UGVCL
"M4,D24,H16",1265.5,1242.5,1334.5,857.5
"M4,D24,H17",948,1287.5,1652,812.5
"M4,D24,H18",948,1237.5,1652,862.5
"M4,D24,H19",777,1237.5,1823,862.5
"M4,D24,H20",750,1277.5,1850,822.5
"M4,D24,H21",1197.5,1292.5,1402.5,807.5
"M4,D24,H22",1250,1350,1350,750
"M4,D24,H23",1502,1535,1098,565
"M4,D24,H24",1502,1672.5,1098,427.5
"M4,D25,H1",2160,1967.5,440,132.5
"M4,D25,H2",2513,1967.5,87,132.5
"M4,D25,H3",2384,1967.5,216,132.5
"M4,D25,H4",2384,1927.5,216,172.5
"M4,D25,H5",2117,1727.5,483,372.5
"M4,D25,H6",2237.5,1772.5,362.5,327.5
"M4,D25,H7",2033,1820,567,280
"M4,D25,H8",2033,1715,567,385
"M4,D25,H9",1692.5,1890,907.5,210
"M4,D25,H10",1339.5,1425,1260.5,675
"M4,D25,H11",1510.5,1425,1089.5,675
"M4,D25,H12",1666.5,1425,933.5,675
"M4,D25,H13",1486,1610,1114,490
"M4,D25,H14",1313,1507.5,1287,592.5
"M4,D25,H15",1265.5,1275,1334.5,825
"M4,D25,H16",1265.5,1242.5,1334.5,857.5
"M4,D25,H17",948,1287.5,1652,812.5
"M4,D25,H18",948,1237.5,1652,862.5
"M4,D25,H19",777,1237.5,1823,862.5
"M4,D25,H20",750,1277.5,1850,822.5
"M4,D25,H21",1197.5,1292.5,1402.5,807.5
"M4,D25,H22",1250,1350,1350,750
"M4,D25,H23",1502,1535,1098,565
"M4,D25,H24",1502,1672.5,1098,427.5
"M4,D26,H1",2160,1967.5,440,132.5
"M4,D26,H2",2513,1967.5,87,132.5
"M4,D26,H3",2384,1967.5,216,132.5
"M4,D26,H4",2384,1927.5,216,172.5
"M4,D26,H5",2117,1727.5,483,372.5
"M4,D26,H6",2237.5,1772.5,362.5,327.5
"M4,D26,H7",2033,1820,567,280
"M4,D26,H8",2033,1715,567,385
"M4,D26,H9",1692.5,1890,907.5,210
"M4,D26,H10",1339.5,1425,1260.5,675
"M4,D26,H11",1510.5,1425,1089.5,675
"M4,D26,H12",1666.5,1425,933.5,675
"M4,D26,H13",1486,1610,1114,490
"M4,D26,H14",1313,1507.5,1287,592.5
"M4,D26,H15",1265.5,1275,1334.5,825
"M4,D26,H16",1265.5,1242.5,1334.5,857.5
"M4,D26,H17",948,1287.5,1652,812.5
"M4,D26,H18",948,1237.5,1652,862.5
"M4,D26,H19",777,1237.5,1823,862.5
"M4,D26,H20",750,1277.5,1850,822.5
"M4,D26,H21",1197.5,1292.5,1402.5,807.5
"M4,D26,H22",1250,1350,1350,750
"M4,D26,H23",1502,1535,1098,565
"M4,D26,H24",1502,1672.5,1098,427.5
"M4,D27,H1",2160,1967.5,440,132.5
"M4,D27,H2",2513,1967.5,87,132.5
"M4,D27,H3",2384,1967.5,216,132.5
"M4,D27,H4",2384,1927.5,216,172.5
"M4,D27,H5",2117,1727.5,483,372.5
"M4,D27,H6",2237.5,1772.5,362.5,327.5
"M4,D27,H7",2033,1820,567,280
"M4,D27,H8",2033,1715,567,385
"M4,D27,H9",1692.5,1890,907.5,210
"M4,D27,H10",1339.5,1425,1260.5,675
"M4,D27,H11",1510.5,1425,1089.5,675
"M4,D27,H12",1666.5,1425,933.5,675
"M4,D27,H13",1486,1610,1114,490
"M4,D27,H14",1313,1507.5,1287,592.5
"M4,D27,H15",1265.5,1275,1334.5,825
"M4,D27,H16",1265.5,1242.5,1334.5,857.5
"M4,D27,H17",948,1287.5,1652,812.5
"M4,D27,H18",948,1237.5,1652,862.5
"M4,D27,H19",777,1237.5,1823,862.5
"M4,D27,H20",750,1277.5,1850,822.5
"M4,D27,H21",1197.5,1292.5,1402.5,807.5
"M4,D27,H22",1250,1350,1350,750
"M4,D27,H23",1502,1535,1098,565
"M4,D27,H24",1502,1672.5,1098,427.5
"M4,D28,H1",2160,1967.5,440,132.5
"M4,D28,H2",2513,1967.5,87,132.5
"M4,D28,H3",2384,1967.5,216,132.5
"M4,D28,H4",2384,1927.5,216,172.5
"M4,D28,H5",2117,1727.5,483,372.5
"M4,D28,H6",2237.5,1772.5,362.5,327.5
"M4,D28,H7",2033,1820,567,280
"M4,D28,H8",2033,1715,567,385
"M4,D28,H9",1692.5,1890,907.5,210
"M4,D28,H10",1339.5,1425,1260.5,675
"M4,D28,H11",1510.5,1425,1089.5,675
"M4,D28,H12",1666.5,1425,933.5,675
"M4,D28,H13",1486,1610,1114,490
"M4,D28,H14",1313,1507.5,1287,592.5
"M4,D28,H15",1265.5,1275,1334.5,825
"M4,D28,H16",1265.5,1242.5,1334.5,857.5
"M4,D28,H17",948,1287.5,1652,812.5
"M4,D28,H18",948,1237.5,1652,862.5
"M4,D28,H19",777,1237.5,1823,862.5
"M4,D28,H20",750,1277.5,1850,822.5
"M4,D28,H21",1197.5,1292.5,1402.5,807.5
"M4,D28,H22",1250,1350,1350,750
"M4,D28,H23",1502,1535,1098,565
"M4,D28,H24",1502,1672.5,1098,427.5
"M4,D29,H1",2160,1967.5,440,132.5
"M4,D29,H2",2513,1967.5,87,132.5
"M4,D29,H3",2384,1967.5,216,132.5
"M4,D29,H4",2384,1927.5,216,172.5
"M4,D29,H5",2117,1727.5,483,372.5
"M4,D29,H6",2237.5,1772.5,362.5,327.5
"M4,D29,H7",2033,1820,567,280
"M4,D29,H8",2033,1715,567,385
"M4,D29,H9",1692.5,1890,907.5,210
"M4,D29,H10",1339.5,1425,1260.5,675
"M4,D29,H11",1510.5,1425,1089.5,675
"M4,D29,H12",1666.5,1425,933.5,675
"M4,D29,H13",1486,1610,1114,490
"M4,D29,H14",1313,1507.5,1287,592.5
"M4,D29,H15",1265.5,1275,1334.5,825
"M4,D29,H16",1265.5,1242.5,1334.5,857.5
"M4,D29,H17",948,1287.5,1652,812.5
"M4,D29,H18",948,1237.5,1652,862.5
"M4,D29,H19",777,1237.5,1823,862.5
"M4,D29,H20",750,1277.5,1850,822.5
"M4,D29,H21",1197.5,1292.5,1402.5,807.5
"M4,D29,H22",1250,1350,1350,750
"M4,D29,H23",1502,1535,1098,565
"M4,D29,H24",1502,1672.5,1098,427.5
"M4,D30,H1",2160,1967.5,440,132.5
"M4,D30,H2",2513,1967.5,87,132.5
"M4,D30,H3",2384,1967.5,216,132.5
"M4,D30,H4",2384,1927.5,216,172.5
"M4,D30,H5",2117,1727.5,483,372.5
"M4,D30,H6",2237.5,1772.5,362.5,327.5
"M4,D30,H7",2033,1820,567,280
"M4,D30,H8",2033,1715,567,385
"M4,D30,H9",1692.5,1890,907.5,210
"M4,D30,H10",1339.5,1425,1260.5,675
"M4,D30,H11",1510.5,1425,1089.5,675
"M4,D30,H12",1666.5,1425,933.5,675
"M4,D30,H13",1486,1610,1114,490
"M4,D30,H14",1313,1507.5,1287,592.5
"M4,D30,H15",1265.5,1275,1334.5,825
"M4,D30,H16",1265.5,1242.5,1334.5,857.5
"M4,D30,H17",948,1287.5,1652,812.5
"M4,D30,H18",948,1237.5,1652,862.5
"M4,D30,H19",777,1237.5,1823,862.5
"M4,D30,H20",750,1277.5,1850,822.5
"M4,D30,H21",1197.5,1292.5,1402.5,807.5
"M4,D30,H22",1250,1350,1350,750
"M4,D30,H23",1502,1535,1098,565
"M4,D30,H24",1502,1672.5,1098,427.5
"M5,D1,H1",1906.5,1930,693.5,170
"M5,D1,H2",2227.5,1930,372.5,170
"M5,D1,H3",2171.5,1930,428.5,170
"M5,D1,H4",2171.5,1930,428.5,170
"M5,D1,H5",1916,1720,684,380
"M5,D1,H6",2032.5,1780,567.5,320
"M5,D1,H7",2004.5,1842.5,595.5,257.5
"M5,D1,H8",2004.5,1747.5,595.5,352.5
"M5,D1,H9",1503,1917.5,1097,182.5
"M5,D1,H10",1182,1455,1418,645
"M5,D1,H11",1393,1455,1207,645
"M5,D1,H12",1393,1455,1207,645
"M5,D1,H13",950.5,1647.5,1649.5,452.5
"M5,D1,H14",777,1532.5,1823,567.5
"M5,D1,H15",658,1285,1942,815
"M5,D1,H16",658,1247.5,1942,852.5
"M5,D1,H17",512.5,1292.5,2087.5,807.5
"M5,D1,H18",512.5,1242.5,2087.5,857.5
"M5,D1,H19",301.5,1242.5,2298.5,857.5
"M5,D1,H20",357.5,1242.5,2242.5,857.5
"M5,D1,H21",1055.5,1260,1544.5,840
"M5,D1,H22",1112.5,1315,1487.5,785
"M5,D1,H23",1259.5,1500,1340.5,600
"M5,D1,H24",1259.5,1632.5,1340.5,467.5
"M5,D2,H1",1906.5,1930,693.5,170
"M5,D2,H2",2227.5,1930,372.5,170
"M5,D2,H3",2171.5,1930,428.5,170
"M5,D2,H4",2171.5,1930,428.5,170
"M5,D2,H5",1916,1720,684,380
"M5,D2,H6",2032.5,1780,567.5,320
"M5,D2,H7",2004.5,1842.5,595.5,257.5
"M5,D2,H8",2004.5,1747.5,595.5,352.5
"M5,D2,H9",1503,1917.5,1097,182.5
"M5,D2,H10",1182,1455,1418,645
"M5,D2,H11",1393,1455,1207,645
"M5,D2,H12",1393,1455,1207,645
"M5,D2,H13",950.5,1647.5,1649.5,452.5
"M5,D2,H14",777,1532.5,1823,567.5
"M5,D2,H15",658,1285,1942,815
"M5,D2,H16",658,1247.5,1942,852.5
"M5,D2,H17",512.5,1292.5,2087.5,807.5
"M5,D2,H18",512.5,1242.5,2087.5,857.5
"M5,D2,H19",301.5,1242.5,2298.5,857.5
"M5,D2,H20",357.5,1242.5,2242.5,857.5
"M5,D2,H21",1055.5,1260,1544.5,840
"M5,D2,H22",1112.5,1315,1487.5,785
"M5,D2,H23",1259.5,1500,1340.5,600
"M5,D2,H24",1259.5,1632.5,1340.5,467.5
"M5,D3,H1",1906.5,1930,693.5,170
"M5,D3,H2",2227.5,1930,372.5,170
"M5,D3,H3",2171.5,1930,428.5,170
"M5,D3,H4",2171.5,1930,428.5,170
"M5,D3,H5",1916,1720,684,380
"M5,D3,H6",2032.5,1780,567.5,320
"M5,D3,H7",2004.5,1842.5,595.5,257.5
"M5,D3,H8",2004.5,1747.5,595.5,352.5
"M5,D3,H9",1503,1917.5,1097,182.5
"M5,D3,H10",1182,1455,1418,645
"M5,D3,H11",1393,1455,1207,645
"M5,D3,H12",1393,1455,1207,645
"M5,D3,H13",950.5,1647.5,1649.5,452.5
"M5,D3,H14",777,1532.5,1823,567.5
"M5,D3,H15",658,1285,1942,815
"M5,D3,H16",658,1247.5,1942,852.5
"M5,D3,H17",512.5,1292.5,2087.5,807.5
"M5,D3,H18",512.5,1242.5,2087.5,857.5
"M5,D3,H19",301.5,1242.5,2298.5,857.5
"M5,D3,H20",357.5,1242.5,2242.5,857.5
"M5,D3,H21",1055.5,1260,1544.5,840
"M5,D3,H22",1112.5,1315,1487.5,785
"M5,D3,H23",1259.5,1500,1340.5,600
"M5,D3,H24",1259.5,1632.5,1340.5,467.5
"M5,D4,H1",1906.5,1930,693.5,170
"M5,D4,H2",2227.5,1930,372.5,170
"M5,D4,H3",2171.5,1930,428.5,170
"M5,D4,H4",2171.5,1930,428.5,170
"M5,D4,H5",1916,1720,684,380
"M5,D4,H6",2032.5,1780,567.5,320
"M5,D4,H7",2004.5,1842.5,595.5,257.5
"M5,D4,H8",2004.5,1747.5,595.5,352.5
"M5,D4,H9",1503,1917.5,1097,182.5
"M5,D4,H10",1182,1455,1418,645
"M5,D4,H11",1393,1455,1207,645
"M5,D4,H12",1393,1455,1207,645
"M5,D4,H13",950.5,1647.5,1649.5,452.5
"M5,D4,H14",777,1532.5,1823,567.5
"M5,D4,H15",658,1285,1942,815
"M5,D4,H16",658,1247.5,1942,852.5
"M5,D4,H17",512.5,1292.5,2087.5,807.5
"M5,D4,H18",512.5,1242.5,2087.5,857.5
"M5,D4,H19",301.5,1242.5,2298.5,857.5
"M5,D4,H20",357.5,1242.5,2242.5,857.5
"M5,D4,H21",1055.5,1260,1544.5,840
"M5,D4,H22",1112.5,1315,1487.5,785
"M5,D4,H23",1259.5,1500,1340.5,600
"M5,D4,H24",1259.5,1632.5,1340.5,467.5
"M5,D5,H1",1906.5,1930,693.5,170
"M5,D5,H2",2227.5,1930,372.5,170
"M5,D5,H3",2171.5,1930,428.5,170
"M5,D5,H4",2171.5,1930,428.5,170
"M5,D5,H5",1916,1720,684,380
"M5,D5,H6",2032.5,1780,567.5,320
"M5,D5,H7",2004.5,1842.5,595.5,257.5
"M5,D5,H8",2004.5,1747.5,595.5,352.5
"M5,D5,H9",1503,1917.5,1097,182.5
"M5,D5,H10",1182,1455,1418,645
"M5,D5,H11",1393,1455,1207,645
"M5,D5,H12",1393,1455,1207,645
"M5,D5,H13",950.5,1647.5,1649.5,452.5
"M5,D5,H14",777,1532.5,1823,567.5
"M5,D5,H15",658,1285,1942,815
"M5,D5,H16",658,1247.5,1942,852.5
"M5,D5,H17",512.5,1292.5,2087.5,807.5
"M5,D5,H18",512.5,1242.5,2087.5,857.5
"M5,D5,H19",301.5,1242.5,2298.5,857.5
"M5,D5,H20",357.5,1242.5,2242.5,857.5
"M5,D5,H21",1055.5,1260,1544.5,840
"M5,D5,H22",1112.5,1315,1487.5,785
"M5,D5,H23",1259.5,1500,1340.5,600
"M5,D5,H24",1259.5,1632.5,1340.5,467.5
"M5,D6,H1",1906.5,1930,693.5,170
"M5,D6,H2",2227.5,1930,372.5,170
"M5,D6,H3",2171.5,1930,428.5,170
"M5,D6,H4",2171.5,1930,428.5,170
"M5,D6,H5",1916,1720,684,380
"M5,D6,H6",2032.5,1780,567.5,320
"M5,D6,H7",2004.5,1842.5,595.5,257.5
"M5,D6,H8",2004.5,1747.5,595.5,352.5
"M5,D6,H9",1503,1917.5,1097,182.5
"M5,D6,H10",1182,1455,1418,645
"M5,D6,H11",1393,1455,1207,645
"M5,D6,H12",1393,1455,1207,645
"M5,D6,H13",950.5,1647.5,1649.5,452.5
"M5,D6,H14",777,1532.5,1823,567.5
"M5,D6,H15",658,1285,1942,815
"M5,D6,H16",658,1247.5,1942,852.5
"M5,D6,H17",512.5,1292.5,2087.5,807.5
"M5,D6,H18",512.5,1242.5,2087.5,857.5
"M5,D6,H19",301.5,1242.5,2298.5,857.5
"M5,D6,H20",357.5,1242.5,2242.5,857.5
"M5,D6,H21",1055.5,1260,1544.5,840
"M5,D6,H22",1112.5,1315,1487.5,785
"M5,D6,H23",1259.5,1500,1340.5,600
"M5,D6,H24",1259.5,1632.5,1340.5,467.5
"M5,D7,H1",1906.5,1930,693.5,170
"M5,D7,H2",2227.5,1930,372.5,170
"M5,D7,H3",2171.5,1930,428.5,170
"M5,D7,H4",2171.5,1930,428.5,170
"M5,D7,H5",1916,1720,684,380
"M5,D7,H6",2032.5,1780,567.5,320
"M5,D7,H7",2004.5,1842.5,595.5,257.5
"M5,D7,H8",2004.5,1747.5,595.5,352.5
"M5,D7,H9",1503,1917.5,1097,182.5
"M5,D7,H10",1182,1455,1418,645
"M5,D7,H11",1393,1455,1207,645
"M5,D7,H12",1393,1455,1207,645
"M5,D7,H13",950.5,1647.5,1649.5,452.5
"M5,D7,H14",777,1532.5,1823,567.5
"M5,D7,H15",658,1285,1942,815
"M5,D7,H16",658,1247.5,1942,852.5
"M5,D7,H17",512.5,1292.5,2087.5,807.5
"M5,D7,H18",512.5,1242.5,2087.5,857.5
"M5,D7,H19",301.5,1242.5,2298.5,857.5
"M5,D7,H20",357.5,1242.5,2242.5,857.5
"M5,D7,H21",1055.5,1260,1544.5,840
"M5,D7,H22",1112.5,1315,1487.5,785
"M5,D7,H23",1259.5,1500,1340.5,600
"M5,D7,H24",1259.5,1632.5,1340.5,467.5
"M5,D8,H1",1906.5,1930,693.5,170
"M5,D8,H2",2227.5,1930,372.5,170
"M5,D8,H3",2171.5,1930,428.5,170
"M5,D8,H4",2171.5,1930,428.5,170
"M5,D8,H5",1916,1720,684,380
"M5,D8,H6",2032.5,1780,567.5,320
"M5,D8,H7",2004.5,1842.5,595.5,257.5
"M5,D8,H8",2004.5,1747.5,595.5,352.5
"M5,D8,H9",1503,1917.5,1097,182.5
"M5,D8,H10",1182,1455,1418,645
"M5,D8,H11",1393,1455,1207,645
"M5,D8,H12",1393,1455,1207,645
"M5,D8,H13",950.5,1647.5,1649.5,452.5
"M5,D8,H14",777,1532.5,1823,567.5
"M5,D8,H15",658,1285,1942,815
"M5,D8,H16",658,1247.5,1942,852.5
"M5,D8,H17",512.5,1292.5,2087.5,807.5
"M5,D8,H18",512.5,1242.5,2087.5,857.5
"M5,D8,H19",301.5,1242.5,2298.5,857.5
"M5,D8,H20",357.5,1242.5,2242.5,857.5
"M5,D8,H21",1055.5,1260,1544.5,840
"M5,D8,H22",1112.5,1315,1487.5,785
"M5,D8,H23",1259.5,1500,1340.5,600
"M5,D8,H24",1259.5,1632.5,1340.5,467.5
"M5,D9,H1",1906.5,1930,693.5,170
"M5,D9,H2",2227.5,1930,372.5,170
"M5,D9,H3",2171.5,1930,428.5,170
"M5,D9,H4",2171.5,1930,428.5,170
"M5,D9,H5",1916,1720,684,380
"M5,D9,H6",2032.5,1780,567.5,320
"M5,D9,H7",2004.5,1842.5,595.5,257.5
"M5,D9,H8",2004.5,1747.5,595.5,352.5
"M5,D9,H9",1503,1917.5,1097,182.5
"M5,D9,H10",1182,1455,1418,645
"M5,D9,H11",1393,1455,1207,645
"M5,D9,H12",1393,1455,1207,645
"M5,D9,H13",950.5,1647.5,1649.5,452.5
"M5,D9,H14",777,1532.5,1823,567.5
"M5,D9,H15",658,1285,1942,815
"M5,D9,H16",658,1247.5,1942,852.5
"M5,D9,H17",512.5,1292.5,2087.5,807.5
"M5,D9,H18",512.5,1242.5,2087.5,857.5
"M5,D9,H19",301.5,1242.5,2298.5,857.5
"M5,D9,H20",357.5,1242.5,2242.5,857.5
"M5,D9,H21",1055.5,1260,1544.5,840
"M5,D9,H22",1112.5,1315,1487.5,785
"M5,D9,H23",1259.5,1500,1340.5,600
"M5,D9,H24",1259.5,1632.5,1340.5,467.5
"M5,D10,H1",1906.5,1930,693.5,170
"M5,D10,H2",2227.5,1930,372.5,170
"M5,D10,H3",2171.5,1930,428.5,170
"M5,D10,H4",2171.5,1930,428.5,170
"M5,D10,H5",1916,1720,684,380
"M5,D10,H6",2032.5,1780,567.5,320
"M5,D10,H7",2004.5,1842.5,595.5,257.5
"M5,D10,H8",2004.5,1747.5,595.5,352.5
"M5,D10,H9",1503,1917.5,1097,182.5
"M5,D10,H10",1182,1455,1418,645
"M5,D10,H11",1393,1455,1207,645
"M5,D10,H12",1393,1455,1207,645
"M5,D10,H13",950.5,1647.5,1649.5,452.5
"M5,D10,H14",777,1532.5,1823,567.5
"M5,D10,H15",658,1285,1942,815
"M5,D10,H16",658,1247.5,1942,852.5
"M5,D10,H17",512.5,1292.5,2087.5,807.5
"M5,D10,H18",512.5,1242.5,2087.5,857.5
"M5,D10,H19",301.5,1242.5,2298.5,857.5
"M5,D10,H20",357.5,1242.5,2242.5,857.5
"M5,D10,H21",1055.5,1260,1544.5,840
"M5,D10,H22",1112.5,1315,1487.5,785
"M5,D10,H23",1259.5,1500,1340.5,600
"M5,D10,H24",1259.5,1632.5,1340.5,467.5
"M5,D11,H1",1906.5,1930,693.5,170
"M5,D11,H2",2227.5,1930,372.5,170
"M5,D11,H3",2171.5,1930,428.5,170
"M5,D11,H4",2171.5,1930,428.5,170
"M5,D11,H5",1916,1720,684,380
"M5,D11,H6",2032.5,1780,567.5,320
"M5,D11,H7",2004.5,1842.5,595.5,257.5
"M5,D11,H8",2004.5,1747.5,595.5,352.5
"M5,D11,H9",1503,1917.5,1097,182.5
"M5,D11,H10",1182,1455,1418,645
"M5,D11,H11",1393,1455,1207,645
"M5,D11,H12",1393,1455,1207,645
"M5,D11,H13",950.5,1647.5,1649.5,452.5
"M5,D11,H14",777,1532.5,1823,567.5
"M5,D11,H15",658,1285,1942,815
"M5,D11,H16",658,1247.5,1942,852.5
"M5,D11,H17",512.5,1292.5,2087.5,807.5
"M5,D11,H18",512.5,1242.5,2087.5,857.5
"M5,D11,H19",301.5,1242.5,2298.5,857.5
"M5,D11,H20",357.5,1242.5,2242.5,857.5
"M5,D11,H21",1055.5,1260,1544.5,840
"M5,D11,H22",1112.5,1315,1487.5,785
"M5,D11,H23",1259.5,1500,1340.5,600
"M5,D11,H24",1259.5,1632.5,1340.5,467.5
"M5,D12,H1",1906.5,1930,693.5,170
"M5,D12,H2",2227.5,1930,372.5,170
"M5,D12,H3",2171.5,1930,428.5,170
"M5,D12,H4",2171.5,1930,428.5,170
"M5,D12,H5",1916,1720,684,380
"M5,D12,H6",2032.5,1780,567.5,320
"M5,D12,H7",2004.5,1842.5,595.5,257.5
"M5,D12,H8",2004.5,1747.5,595.5,352.5
"M5,D12,H9",1503,1917.5,1097,182.5
"M5,D12,H10",1182,1455,1418,645
"M5,D12,H11",1393,1455,1207,645
"M5,D12,H12",1393,1455,1207,645
"M5,D12,H13",950.5,1647.5,1649.5,452.5
"M5,D12,H14",777,1532.5,1823,567.5
"M5,D12,H15",658,1285,1942,815
"M5,D12,H16",658,1247.5,1942,852.5
"M5,D12,H17",512.5,1292.5,2087.5,807.5
"M5,D12,H18",512.5,1242.5,2087.5,857.5
"M5,D12,H19",301.5,1242.5,2298.5,857.5
"M5,D12,H20",357.5,1242.5,2242.5,857.5
"M5,D12,H21",1055.5,1260,1544.5,840
"M5,D12,H22",1112.5,1315,1487.5,785
"M5,D12,H23",1259.5,1500,1340.5,600
"M5,D12,H24",1259.5,1632.5,1340.5,467.5
"M5,D13,H1",1906.5,1930,693.5,170
"M5,D13,H2",2227.5,1930,372.5,170
"M5,D13,H3",2171.5,1930,428.5,170
"M5,D13,H4",2171.5,1930,428.5,170
"M5,D13,H5",1916,1720,684,380
"M5,D13,H6",2032.5,1780,567.5,320
"M5,D13,H7",2004.5,1842.5,595.5,257.5
"M5,D13,H8",2004.5,1747.5,595.5,352.5
"M5,D13,H9",1503,1917.5,1097,182.5
"M5,D13,H10",1182,1455,1418,645
"M5,D13,H11",1393,1455,1207,645
"M5,D13,H12",1393,1455,1207,645
"M5,D13,H13",950.5,1647.5,1649.5,452.5
"M5,D13,H14",777,1532.5,1823,567.5
"M5,D13,H15",658,1285,1942,815
"M5,D13,H16",658,1247.5,1942,852.5
"M5,D13,H17",512.5,1292.5,2087.5,807.5
"M5,D13,H18",512.5,1242.5,2087.5,857.5
"M5,D13,H19",301.5,1242.5,2298.5,857.5
"M5,D13,H20",357.5,1242.5,2242.5,857.5
"M5,D13,H21",1055.5,1260,1544.5,840
"M5,D13,H22",1112.5,1315,1487.5,785
"M5,D13,H23",1259.5,1500,1340.5,600
"M5,D13,H24",1259.5,1632.5,1340.5,467.5
"M5,D14,H1",1906.5,1930,693.5,170
"M5,D14,H2",2227.5,1930,372.5,170
"M5,D14,H3",2171.5,1930,428.5,170
"M5,D14,H4",2171.5,1930,428.5,170
"M5,D14,H5",1916,1720,684,380
"M5,D14,H6",2032.5,1780,567.5,320
"M5,D14,H7",2004.5,1842.5,595.5,257.5
"M5,D14,H8",2004.5,1747.5,595.5,352.5
"M5,D14,H9",1503,1917.5,1097,182.5
"M5,D14,H10",1182,1455,1418,645
"M5,D14,H11",1393,1455,1207,645
"M5,D14,H12",1393,1455,1207,645
"M5,D14,H13",950.5,1647.5,1649.5,452.5
"M5,D14,H14",777,1532.5,1823,567.5
"M5,D14,H15",658,1285,1942,815
"M5,D14,H16",658,1247.5,1942,852.5
"M5,D14,H17",512.5,1292.5,2087.5,807.5
"M5,D14,H18",512.5,1242.5,2087.5,857.5
"M5,D14,H19",301.5,1242.5,2298.5,857.5
"M5,D14,H20",357.5,1242.5,2242.5,857.5
"M5,D14,H21",1055.5,1260,1544.5,840
"M5,D14,H22",1112.5,1315,1487.5,785
"M5,D14,H23",1259.5,1500,1340.5,600
"M5,D14,H24",1259.5,1632.5,1340.5,467.5
"M5,D15,H1",1906.5,1930,693.5,170
"M5,D15,H2",2227.5,1930,372.5,170
"M5,D15,H3",2171.5,1930,428.5,170
"M5,D15,H4",2171.5,1930,428.5,170
"M5,D15,H5",1916,1720,684,380
"M5,D15,H6",2032.5,1780,567.5,320
"M5,D15,H7",2004.5,1842.5,595.5,257.5
"M5,D15,H8",2004.5,1747.5,595.5,352.5
"M5,D15,H9",1503,1917.5,1097,182.5
"M5,D15,H10",1182,1455,1418,645
"M5,D15,H11",1393,1455,1207,645
"M5,D15,H12",1393,1455,1207,645
"M5,D15,H13",950.5,1647.5,1649.5,452.5
"M5,D15,H14",777,1532.5,1823,567.5
"M5,D15,H15",658,1285,1942,815
"M5,D15,H16",658,1247.5,1942,852.5
"M5,D15,H17",512.5,1292.5,2087.5,807.5
"M5,D15,H18",512.5,1242.5,2087.5,857.5
"M5,D15,H19",301.5,1242.5,2298.5,857.5
"M5,D15,H20",357.5,1242.5,2242.5,857.5
"M5,D15,H21",1055.5,1260,1544.5,840
"M5,D15,H22",1112.5,1315,1487.5,785
"M5,D15,H23",1259.5,1500,1340.5,600
"M5,D15,H24",1259.5,1632.5,1340.5,467.5
"M5,D16,H1",1906.5,1930,693.5,170
"M5,D16,H2",2227.5,1930,372.5,170
"M5,D16,H3",2171.5,1930,428.5,170
"M5,D16,H4",2171.5,1930,428.5,170
"M5,D16,H5",1916,1720,684,380
"M5,D16,H6",2032.5,1780,567.5,320
"M5,D16,H7",2004.5,1842.5,595.5,257.5
"M5,D16,H8",2004.5,1747.5,595.5,352.5
"M5,D16,H9",1503,1917.5,1097,182.5
"M5,D16,H10",1182,1455,1418,645
"M5,D16,H11",1393,1455,1207,645
"M5,D16,H12",1393,1455,1207,645
"M5,D16,H13",950.5,1647.5,1649.5,452.5
"M5,D16,H14",777,1532.5,1823,567.5
"M5,D16,H15",658,1285,1942,815
"M5,D16,H16",658,1247.5,1942,852.5
"M5,D16,H17",512.5,1292.5,2087.5,807.5
"M5,D16,H18",512.5,1242.5,2087.5,857.5
"M5,D16,H19",301.5,1242.5,2298.5,857.5
"M5,D16,H20",357.5,1242.5,2242.5,857.5
"M5,D16,H21",1055.5,1260,1544.5,840
"M5,D16,H22",1112.5,1315,1487.5,785
"M5,D16,H23",1259.5,1500,1340.5,600
"M5,D16,H24",1259.5,1632.5,1340.5,467.5
"M5,D17,H1",1906.5,1930,693.5,170
"M5,D17,H2",2227.5,1930,372.5,170
"M5,D17,H3",2171.5,1930,428.5,170
"M5,D17,H4",2171.5,1930,428.5,170
"M5,D17,H5",1916,1720,684,380
"M5,D17,H6",2032.5,1780,567.5,320
"M5,D17,H7",2004.5,1842.5,595.5,257.5
"M5,D17,H8",2004.5,1747.5,595.5,352.5
"M5,D17,H9",1503,1917.5,1097,182.5
"M5,D17,H10",1182,1455,1418,645
"M5,D17,H11",1393,1455,1207,645
"M5,D17,H12",1393,1455,1207,645
"M5,D17,H13",950.5,1647.5,1649.5,452.5
"M5,D17,H14",777,1532.5,1823,567.5
"M5,D17,H15",658,1285,1942,815
"M5,D17,H16",658,1247.5,1942,852.5
"M5,D17,H17",512.5,1292.5,2087.5,807.5
"M5,D17,H18",512.5,1242.5,2087.5,857.5
"M5,D17,H19",301.5,1242.5,2298.5,857.5
"M5,D17,H20",357.5,1242.5,2242.5,857.5
"M5,D17,H21",1055.5,1260,1544.5,840
"M5,D17,H22",1112.5,1315,1487.5,785
"M5,D17,H23",1259.5,1500,1340.5,600
"M5,D17,H24",1259.5,1632.5,1340.5,467.5
"M5,D18,H1",1906.5,1930,693.5,170
"M5,D18,H2",2227.5,1930,372.5,170
"M5,D18,H3",2171.5,1930,428.5,170
"M5,D18,H4",2171.5,1930,428.5,170
"M5,D18,H5",1916,1720,684,380
