Name,Pattern,1
UGVCL 6,"M1, D18",85
UGVCL 6,"M1, D19",85
UGVCL 6,"M1, D20",85
UGVCL 6,"M1, D21",85
UGVCL 6,"M1, D22",85
UGVCL 6,"M1, D23",85
UGVCL 6,"M1, D24",85
UGVCL 6,"M1, D25",85
UGVCL 6,"M1, D26",85
UGVCL 6,"M1, D27",85
UGVCL 6,"M1, D28",85
UGVCL 6,"M1, D29",85
UGVCL 6,"M1, D30",85
UGVCL 6,"M1, D31",85
UGVCL 7,"M1, D1",55
UGVCL 7,"M1, D2",55
UGVCL 7,"M1, D3",55
UGVCL 7,"M1, D4",55
UGVCL 7,"M1, D5",55
UGVCL 7,"M1, D6",55
UGVCL 7,"M1, D7",55
UGVCL 7,"M1, D8",55
UGVCL 7,"M1, D9",55
UGVCL 7,"M1, D10",55
UGVCL 7,"M1, D11",55
UGVCL 7,"M1, D12",55
UGVCL 7,"M1, D13",55
UGVCL 7,"M1, D14",55
UGVCL 7,"M1, D15",55
UGVCL 7,"M1, D16",55
UGVCL 7,"M1, D17",55
UGVCL 7,"M1, D18",55
UGVCL 7,"M1, D19",55
UGVCL 7,"M1, D20",55
UGVCL 7,"M1, D21",55
UGVCL 7,"M1, D22",55
UGVCL 7,"M1, D23",55
UGVCL 7,"M1, D24",55
UGVCL 7,"M1, D25",55
UGVCL 7,"M1, D26",55
UGVCL 7,"M1, D27",55
UGVCL 7,"M1, D28",55
UGVCL 7,"M1, D29",55
UGVCL 7,"M1, D30",55
UGVCL 7,"M1, D31",55
UGVCL 8,"M1, D1",75
UGVCL 8,"M1, D2",75
UGVCL 8,"M1, D3",75
UGVCL 8,"M1, D4",75
UGVCL 8,"M1, D5",75
UGVCL 8,"M1, D6",75
UGVCL 8,"M1, D7",75
UGVCL 8,"M1, D8",75
UGVCL 8,"M1, D9",75
UGVCL 8,"M1, D10",75
UGVCL 8,"M1, D11",75
UGVCL 8,"M1, D12",75
UGVCL 8,"M1, D13",75
UGVCL 8,"M1, D14",75
UGVCL 8,"M1, D15",75
UGVCL 8,"M1, D16",75
UGVCL 8,"M1, D17",75
UGVCL 8,"M1, D18",75
UGVCL 8,"M1, D19",75
UGVCL 8,"M1, D20",75
UGVCL 8,"M1, D21",75
UGVCL 8,"M1, D22",75
UGVCL 8,"M1, D23",75
UGVCL 8,"M1, D24",75
UGVCL 8,"M1, D25",75
UGVCL 8,"M1, D26",75
UGVCL 8,"M1, D27",75
UGVCL 8,"M1, D28",75
UGVCL 8,"M1, D29",75
UGVCL 8,"M1, D30",75
UGVCL 8,"M1, D31",75
UGVCL 9,"M1, D1",65
UGVCL 9,"M1, D2",65
UGVCL 9,"M1, D3",65
UGVCL 9,"M1, D4",65
UGVCL 9,"M1, D5",65
UGVCL 9,"M1, D6",65
UGVCL 9,"M1, D7",65
UGVCL 9,"M1, D8",65
UGVCL 9,"M1, D9",65
UGVCL 9,"M1, D10",65
UGVCL 9,"M1, D11",65
UGVCL 9,"M1, D12",65
UGVCL 9,"M1, D13",65
UGVCL 9,"M1, D14",65
UGVCL 9,"M1, D15",65
UGVCL 9,"M1, D16",65
UGVCL 9,"M1, D17",65
UGVCL 9,"M1, D18",65
UGVCL 9,"M1, D19",65
UGVCL 9,"M1, D20",65
UGVCL 9,"M1, D21",65
UGVCL 9,"M1, D22",65
UGVCL 9,"M1, D23",65
UGVCL 9,"M1, D24",65
UGVCL 9,"M1, D25",65
UGVCL 9,"M1, D26",65
UGVCL 9,"M1, D27",65
UGVCL 9,"M1, D28",65
UGVCL 9,"M1, D29",65
UGVCL 9,"M1, D30",65
UGVCL 9,"M1, D31",65
UGVCL 10,"M1, D1",65
UGVCL 10,"M1, D2",65
UGVCL 10,"M1, D3",65
UGVCL 10,"M1, D4",65
UGVCL 10,"M1, D5",65
UGVCL 10,"M1, D6",65
UGVCL 10,"M1, D7",65
UGVCL 10,"M1, D8",65
UGVCL 10,"M1, D9",65
UGVCL 10,"M1, D10",65
UGVCL 10,"M1, D11",65
UGVCL 10,"M1, D12",65
UGVCL 10,"M1, D13",65
UGVCL 10,"M1, D14",65
UGVCL 10,"M1, D15",65
UGVCL 10,"M1, D16",65
UGVCL 10,"M1, D17",65
UGVCL 10,"M1, D18",65
UGVCL 10,"M1, D19",65
UGVCL 10,"M1, D20",65
UGVCL 10,"M1, D21",65
UGVCL 10,"M1, D22",65
UGVCL 10,"M1, D23",65
UGVCL 10,"M1, D24",65
UGVCL 10,"M1, D25",65
UGVCL 10,"M1, D26",65
UGVCL 10,"M1, D27",65
UGVCL 10,"M1, D28",65
UGVCL 10,"M1, D29",65
UGVCL 10,"M1, D30",65
UGVCL 10,"M1, D31",65
UGVCL 11,"M1, D1",40
UGVCL 11,"M1, D2",40
UGVCL 11,"M1, D3",40
UGVCL 11,"M1, D4",40
UGVCL 11,"M1, D5",40
UGVCL 11,"M1, D6",40
UGVCL 11,"M1, D7",40
UGVCL 11,"M1, D8",40
UGVCL 11,"M1, D9",40
UGVCL 11,"M1, D10",40
UGVCL 11,"M1, D11",40
UGVCL 11,"M1, D12",40
UGVCL 11,"M1, D13",40
UGVCL 11,"M1, D14",40
UGVCL 11,"M1, D15",40
UGVCL 11,"M1, D16",40
UGVCL 11,"M1, D17",40
UGVCL 11,"M1, D18",40
UGVCL 11,"M1, D19",40
UGVCL 11,"M1, D20",40
UGVCL 11,"M1, D21",40
UGVCL 11,"M1, D22",40
UGVCL 11,"M1, D23",40
UGVCL 11,"M1, D24",40
UGVCL 11,"M1, D25",40
UGVCL 11,"M1, D26",40
UGVCL 11,"M1, D27",40
UGVCL 11,"M1, D28",40
UGVCL 11,"M1, D29",40
UGVCL 11,"M1, D30",40
UGVCL 11,"M1, D31",40
UGVCL 12,"M1, D1",45
UGVCL 12,"M1, D2",45
UGVCL 12,"M1, D3",45
UGVCL 12,"M1, D4",45
UGVCL 12,"M1, D5",45
UGVCL 12,"M1, D6",45
UGVCL 12,"M1, D7",45
UGVCL 12,"M1, D8",45
UGVCL 12,"M1, D9",45
UGVCL 12,"M1, D10",45
UGVCL 12,"M1, D11",45
UGVCL 12,"M1, D12",45
UGVCL 12,"M1, D13",45
UGVCL 12,"M1, D14",45
UGVCL 12,"M1, D15",45
UGVCL 12,"M1, D16",45
UGVCL 12,"M1, D17",45
UGVCL 12,"M1, D18",45
UGVCL 12,"M1, D19",45
UGVCL 12,"M1, D20",45
UGVCL 12,"M1, D21",45
UGVCL 12,"M1, D22",45
UGVCL 12,"M1, D23",45
UGVCL 12,"M1, D24",45
UGVCL 12,"M1, D25",45
UGVCL 12,"M1, D26",45
UGVCL 12,"M1, D27",45
UGVCL 12,"M1, D28",45
UGVCL 12,"M1, D29",45
UGVCL 12,"M1, D30",45
UGVCL 12,"M1, D31",45
UGVCL 13,"M1, D1",100
UGVCL 13,"M1, D2",100
UGVCL 13,"M1, D3",100
UGVCL 13,"M1, D4",100
UGVCL 13,"M1, D5",100
UGVCL 13,"M1, D6",100
UGVCL 13,"M1, D7",100
UGVCL 13,"M1, D8",100
UGVCL 13,"M1, D9",100
UGVCL 13,"M1, D10",100
UGVCL 13,"M1, D11",100
UGVCL 13,"M1, D12",100
UGVCL 13,"M1, D13",100
UGVCL 13,"M1, D14",100
UGVCL 13,"M1, D15",100
UGVCL 13,"M1, D16",100
UGVCL 13,"M1, D17",100
UGVCL 13,"M1, D18",100
UGVCL 13,"M1, D19",100
UGVCL 13,"M1, D20",100
UGVCL 13,"M1, D21",100
UGVCL 13,"M1, D22",100
UGVCL 13,"M1, D23",100
UGVCL 13,"M1, D24",100
UGVCL 13,"M1, D25",100
UGVCL 13,"M1, D26",100
UGVCL 13,"M1, D27",100
UGVCL 13,"M1, D28",100
UGVCL 13,"M1, D29",100
UGVCL 13,"M1, D30",100
UGVCL 13,"M1, D31",100
UGVCL 14,"M1, D1",55
UGVCL 14,"M1, D2",55
UGVCL 14,"M1, D3",55
UGVCL 14,"M1, D4",55
UGVCL 14,"M1, D5",55
UGVCL 14,"M1, D6",55
UGVCL 14,"M1, D7",55
UGVCL 14,"M1, D8",55
UGVCL 14,"M1, D9",55
UGVCL 14,"M1, D10",55
UGVCL 14,"M1, D11",55
UGVCL 14,"M1, D12",55
UGVCL 14,"M1, D13",55
UGVCL 14,"M1, D14",55
UGVCL 14,"M1, D15",55
UGVCL 14,"M1, D16",55
UGVCL 14,"M1, D17",55
UGVCL 14,"M1, D18",55
UGVCL 14,"M1, D19",55
UGVCL 14,"M1, D20",55
UGVCL 14,"M1, D21",55
UGVCL 14,"M1, D22",55
UGVCL 14,"M1, D23",55
UGVCL 14,"M1, D24",55
UGVCL 14,"M1, D25",55
UGVCL 14,"M1, D26",55
UGVCL 14,"M1, D27",55
UGVCL 14,"M1, D28",55
UGVCL 14,"M1, D29",55
UGVCL 14,"M1, D30",55
UGVCL 14,"M1, D31",55
UGVCL 15,"M1, D1",75
UGVCL 15,"M1, D2",75
UGVCL 15,"M1, D3",75
UGVCL 15,"M1, D4",75
UGVCL 15,"M1, D5",75
UGVCL 15,"M1, D6",75
UGVCL 15,"M1, D7",75
UGVCL 15,"M1, D8",75
UGVCL 15,"M1, D9",75
UGVCL 15,"M1, D10",75
UGVCL 15,"M1, D11",75
UGVCL 15,"M1, D12",75
UGVCL 15,"M1, D13",75
UGVCL 15,"M1, D14",75
UGVCL 15,"M1, D15",75
UGVCL 15,"M1, D16",75
UGVCL 15,"M1, D17",75
UGVCL 15,"M1, D18",75
UGVCL 15,"M1, D19",75
UGVCL 15,"M1, D20",75
UGVCL 15,"M1, D21",75
UGVCL 15,"M1, D22",75
UGVCL 15,"M1, D23",75
UGVCL 15,"M1, D24",75
UGVCL 15,"M1, D25",75
UGVCL 15,"M1, D26",75
UGVCL 15,"M1, D27",75
UGVCL 15,"M1, D28",75
UGVCL 15,"M1, D29",75
UGVCL 15,"M1, D30",75
UGVCL 15,"M1, D31",75
UGVCL 16,"M1, D1",95
UGVCL 16,"M1, D2",95
UGVCL 16,"M1, D3",95
UGVCL 16,"M1, D4",95
UGVCL 16,"M1, D5",95
UGVCL 16,"M1, D6",95
UGVCL 16,"M1, D7",95
UGVCL 16,"M1, D8",95
UGVCL 16,"M1, D9",95
UGVCL 16,"M1, D10",95
UGVCL 16,"M1, D11",95
UGVCL 16,"M1, D12",95
UGVCL 16,"M1, D13",95
UGVCL 16,"M1, D14",95
UGVCL 16,"M1, D15",95
UGVCL 16,"M1, D16",95
UGVCL 16,"M1, D17",95
UGVCL 16,"M1, D18",95
UGVCL 16,"M1, D19",95
UGVCL 16,"M1, D20",95
UGVCL 16,"M1, D21",95
UGVCL 16,"M1, D22",95
UGVCL 16,"M1, D23",95
UGVCL 16,"M1, D24",95
UGVCL 16,"M1, D25",95
UGVCL 16,"M1, D26",95
UGVCL 16,"M1, D27",95
UGVCL 16,"M1, D28",95
UGVCL 16,"M1, D29",95
UGVCL 16,"M1, D30",95
UGVCL 16,"M1, D31",95
UGVCL 17,"M1, D1",60
UGVCL 17,"M1, D2",60
UGVCL 17,"M1, D3",60
UGVCL 17,"M1, D4",60
UGVCL 17,"M1, D5",60
UGVCL 17,"M1, D6",60
UGVCL 17,"M1, D7",60
UGVCL 17,"M1, D8",60
UGVCL 17,"M1, D9",60
UGVCL 17,"M1, D10",60
UGVCL 17,"M1, D11",60
UGVCL 17,"M1, D12",60
UGVCL 17,"M1, D13",60
UGVCL 17,"M1, D14",60
UGVCL 17,"M1, D15",60
UGVCL 17,"M1, D16",60
UGVCL 17,"M1, D17",60
UGVCL 17,"M1, D18",60
UGVCL 17,"M1, D19",60
UGVCL 17,"M1, D20",60
UGVCL 17,"M1, D21",60
UGVCL 17,"M1, D22",60
UGVCL 17,"M1, D23",60
UGVCL 17,"M1, D24",60
UGVCL 17,"M1, D25",60
UGVCL 17,"M1, D26",60
UGVCL 17,"M1, D27",60
UGVCL 17,"M1, D28",60
UGVCL 17,"M1, D29",60
UGVCL 17,"M1, D30",60
UGVCL 17,"M1, D31",60
UGVCL 18,"M1, D1",70
UGVCL 18,"M1, D2",70
UGVCL 18,"M1, D3",70
UGVCL 18,"M1, D4",70
UGVCL 18,"M1, D5",70
UGVCL 18,"M1, D6",70
UGVCL 18,"M1, D7",70
UGVCL 18,"M1, D8",70
UGVCL 18,"M1, D9",70
UGVCL 18,"M1, D10",70
UGVCL 18,"M1, D11",70
UGVCL 18,"M1, D12",70
UGVCL 18,"M1, D13",70
UGVCL 18,"M1, D14",70
UGVCL 18,"M1, D15",70
UGVCL 18,"M1, D16",70
UGVCL 18,"M1, D17",70
UGVCL 18,"M1, D18",70
UGVCL 18,"M1, D19",70
UGVCL 18,"M1, D20",70
UGVCL 18,"M1, D21",70
UGVCL 18,"M1, D22",70
UGVCL 18,"M1, D23",70
UGVCL 18,"M1, D24",70
UGVCL 18,"M1, D25",70
UGVCL 18,"M1, D26",70
UGVCL 18,"M1, D27",70
UGVCL 18,"M1, D28",70
UGVCL 18,"M1, D29",70
UGVCL 18,"M1, D30",70
UGVCL 18,"M1, D31",70
UGVCL 19,"M1, D1",95
UGVCL 19,"M1, D2",95
UGVCL 19,"M1, D3",95
UGVCL 19,"M1, D4",95
UGVCL 19,"M1, D5",95
UGVCL 19,"M1, D6",95
UGVCL 19,"M1, D7",95
UGVCL 19,"M1, D8",95
UGVCL 19,"M1, D9",95
UGVCL 19,"M1, D10",95
UGVCL 19,"M1, D11",95
UGVCL 19,"M1, D12",95
UGVCL 19,"M1, D13",95
UGVCL 19,"M1, D14",95
UGVCL 19,"M1, D15",95
UGVCL 19,"M1, D16",95
UGVCL 19,"M1, D17",95
UGVCL 19,"M1, D18",95
UGVCL 19,"M1, D19",95
UGVCL 19,"M1, D20",95
UGVCL 19,"M1, D21",95
UGVCL 19,"M1, D22",95
UGVCL 19,"M1, D23",95
UGVCL 19,"M1, D24",95
UGVCL 19,"M1, D25",95
UGVCL 19,"M1, D26",95
UGVCL 19,"M1, D27",95
UGVCL 19,"M1, D28",95
UGVCL 19,"M1, D29",95
UGVCL 19,"M1, D30",95
UGVCL 19,"M1, D31",95
UGVCL 20,"M1, D1",70
UGVCL 20,"M1, D2",70
UGVCL 20,"M1, D3",70
UGVCL 20,"M1, D4",70
UGVCL 20,"M1, D5",70
UGVCL 20,"M1, D6",70
UGVCL 20,"M1, D7",70
UGVCL 20,"M1, D8",70
UGVCL 20,"M1, D9",70
UGVCL 20,"M1, D10",70
UGVCL 20,"M1, D11",70
UGVCL 20,"M1, D12",70
UGVCL 20,"M1, D13",70
UGVCL 20,"M1, D14",70
UGVCL 20,"M1, D15",70
UGVCL 20,"M1, D16",70
UGVCL 20,"M1, D17",70
UGVCL 20,"M1, D18",70
UGVCL 20,"M1, D19",70
UGVCL 20,"M1, D20",70
UGVCL 20,"M1, D21",70
UGVCL 20,"M1, D22",70
UGVCL 20,"M1, D23",70
UGVCL 20,"M1, D24",70
UGVCL 20,"M1, D25",70
UGVCL 20,"M1, D26",70
UGVCL 20,"M1, D27",70
UGVCL 20,"M1, D28",70
UGVCL 20,"M1, D29",70
UGVCL 20,"M1, D30",70
UGVCL 20,"M1, D31",70
UGVCL 21,"M1, D1",100
UGVCL 21,"M1, D2",100
UGVCL 21,"M1, D3",100
UGVCL 21,"M1, D4",100
UGVCL 21,"M1, D5",100
UGVCL 21,"M1, D6",100
UGVCL 21,"M1, D7",100
UGVCL 21,"M1, D8",100
UGVCL 21,"M1, D9",100
UGVCL 21,"M1, D10",100
UGVCL 21,"M1, D11",100
UGVCL 21,"M1, D12",100
UGVCL 21,"M1, D13",100
UGVCL 21,"M1, D14",100
UGVCL 21,"M1, D15",100
UGVCL 21,"M1, D16",100
UGVCL 21,"M1, D17",100
UGVCL 21,"M1, D18",100
UGVCL 21,"M1, D19",100
UGVCL 21,"M1, D20",100
UGVCL 21,"M1, D21",100
UGVCL 21,"M1, D22",100
UGVCL 21,"M1, D23",100
UGVCL 21,"M1, D24",100
UGVCL 21,"M1, D25",100
UGVCL 21,"M1, D26",100
UGVCL 21,"M1, D27",100
UGVCL 21,"M1, D28",100
UGVCL 21,"M1, D29",100
UGVCL 21,"M1, D30",100
UGVCL 21,"M1, D31",100
UGVCL 22,"M1, D1",70
UGVCL 22,"M1, D2",70
UGVCL 22,"M1, D3",70
UGVCL 22,"M1, D4",70
UGVCL 22,"M1, D5",70
UGVCL 22,"M1, D6",70
UGVCL 22,"M1, D7",70
UGVCL 22,"M1, D8",70
UGVCL 22,"M1, D9",70
UGVCL 22,"M1, D10",70
UGVCL 22,"M1, D11",70
UGVCL 22,"M1, D12",70
UGVCL 22,"M1, D13",70
UGVCL 22,"M1, D14",70
UGVCL 22,"M1, D15",70
UGVCL 22,"M1, D16",70
UGVCL 22,"M1, D17",70
UGVCL 22,"M1, D18",70
UGVCL 22,"M1, D19",70
UGVCL 22,"M1, D20",70
UGVCL 22,"M1, D21",70
UGVCL 22,"M1, D22",70
UGVCL 22,"M1, D23",70
UGVCL 22,"M1, D24",70
UGVCL 22,"M1, D25",70
UGVCL 22,"M1, D26",70
UGVCL 22,"M1, D27",70
UGVCL 22,"M1, D28",70
UGVCL 22,"M1, D29",70
UGVCL 22,"M1, D30",70
UGVCL 22,"M1, D31",70
UGVCL 23,"M1, D1",95
UGVCL 23,"M1, D2",95
UGVCL 23,"M1, D3",95
UGVCL 23,"M1, D4",95
UGVCL 23,"M1, D5",95
UGVCL 23,"M1, D6",95
UGVCL 23,"M1, D7",95
UGVCL 23,"M1, D8",95
UGVCL 23,"M1, D9",95
UGVCL 23,"M1, D10",95
UGVCL 23,"M1, D11",95
UGVCL 23,"M1, D12",95
UGVCL 23,"M1, D13",95
UGVCL 23,"M1, D14",95
UGVCL 23,"M1, D15",95
UGVCL 23,"M1, D16",95
UGVCL 23,"M1, D17",95
UGVCL 23,"M1, D18",95
UGVCL 23,"M1, D19",95
UGVCL 23,"M1, D20",95
UGVCL 23,"M1, D21",95
UGVCL 23,"M1, D22",95
UGVCL 23,"M1, D23",95
UGVCL 23,"M1, D24",95
UGVCL 23,"M1, D25",95
UGVCL 23,"M1, D26",95
UGVCL 23,"M1, D27",95
UGVCL 23,"M1, D28",95
UGVCL 23,"M1, D29",95
UGVCL 23,"M1, D30",95
UGVCL 23,"M1, D31",95
UGVCL 24,"M1, D1",95
UGVCL 24,"M1, D2",95
UGVCL 24,"M1, D3",95
UGVCL 24,"M1, D4",95
UGVCL 24,"M1, D5",95
UGVCL 24,"M1, D6",95
UGVCL 24,"M1, D7",95
UGVCL 24,"M1, D8",95
UGVCL 24,"M1, D9",95
UGVCL 24,"M1, D10",95
UGVCL 24,"M1, D11",95
UGVCL 24,"M1, D12",95
UGVCL 24,"M1, D13",95
UGVCL 24,"M1, D14",95
UGVCL 24,"M1, D15",95
UGVCL 24,"M1, D16",95
UGVCL 24,"M1, D17",95
UGVCL 24,"M1, D18",95
UGVCL 24,"M1, D19",95
UGVCL 24,"M1, D20",95
UGVCL 24,"M1, D21",95
UGVCL 24,"M1, D22",95
UGVCL 24,"M1, D23",95
UGVCL 24,"M1, D24",95
UGVCL 24,"M1, D25",95
UGVCL 24,"M1, D26",95
UGVCL 24,"M1, D27",95
UGVCL 24,"M1, D28",95
UGVCL 24,"M1, D29",95
UGVCL 24,"M1, D30",95
UGVCL 24,"M1, D31",95
UGVCL 25,"M1, D1",80
UGVCL 25,"M1, D2",80
UGVCL 25,"M1, D3",80
UGVCL 25,"M1, D4",80
UGVCL 25,"M1, D5",80
UGVCL 25,"M1, D6",80
UGVCL 25,"M1, D7",80
UGVCL 25,"M1, D8",80
UGVCL 25,"M1, D9",80
UGVCL 25,"M1, D10",80
UGVCL 25,"M1, D11",80
UGVCL 25,"M1, D12",80
UGVCL 25,"M1, D13",80
UGVCL 25,"M1, D14",80
UGVCL 25,"M1, D15",80
UGVCL 25,"M1, D16",80
UGVCL 25,"M1, D17",80
UGVCL 25,"M1, D18",80
UGVCL 25,"M1, D19",80
UGVCL 25,"M1, D20",80
UGVCL 25,"M1, D21",80
UGVCL 25,"M1, D22",80
UGVCL 25,"M1, D23",80
UGVCL 25,"M1, D24",80
UGVCL 25,"M1, D25",80
UGVCL 25,"M1, D26",80
UGVCL 25,"M1, D27",80
UGVCL 25,"M1, D28",80
UGVCL 25,"M1, D29",80
UGVCL 25,"M1, D30",80
UGVCL 25,"M1, D31",80
UGVCL 26,"M1, D1",70
UGVCL 26,"M1, D2",70
UGVCL 26,"M1, D3",70
UGVCL 26,"M1, D4",70
UGVCL 26,"M1, D5",70
UGVCL 26,"M1, D6",70
UGVCL 26,"M1, D7",70
UGVCL 26,"M1, D8",70
UGVCL 26,"M1, D9",70
UGVCL 26,"M1, D10",70
UGVCL 26,"M1, D11",70
UGVCL 26,"M1, D12",70
UGVCL 26,"M1, D13",70
UGVCL 26,"M1, D14",70
UGVCL 26,"M1, D15",70
UGVCL 26,"M1, D16",70
UGVCL 26,"M1, D17",70
UGVCL 26,"M1, D18",70
UGVCL 26,"M1, D19",70
UGVCL 26,"M1, D20",70
UGVCL 26,"M1, D21",70
UGVCL 26,"M1, D22",70
UGVCL 26,"M1, D23",70
UGVCL 26,"M1, D24",70
UGVCL 26,"M1, D25",70
UGVCL 26,"M1, D26",70
UGVCL 26,"M1, D27",70
UGVCL 26,"M1, D28",70
UGVCL 26,"M1, D29",70
UGVCL 26,"M1, D30",70
UGVCL 26,"M1, D31",70
UGVCL 27,"M1, D1",135
UGVCL 27,"M1, D2",135
UGVCL 27,"M1, D3",135
UGVCL 27,"M1, D4",135
UGVCL 27,"M1, D5",135
UGVCL 27,"M1, D6",135
UGVCL 27,"M1, D7",135
UGVCL 27,"M1, D8",135
UGVCL 27,"M1, D9",135
UGVCL 27,"M1, D10",135
UGVCL 27,"M1, D11",135
UGVCL 27,"M1, D12",135
UGVCL 27,"M1, D13",135
UGVCL 27,"M1, D14",135
UGVCL 27,"M1, D15",135
UGVCL 27,"M1, D16",135
UGVCL 27,"M1, D17",135
UGVCL 27,"M1, D18",135
UGVCL 27,"M1, D19",135
UGVCL 27,"M1, D20",135
UGVCL 27,"M1, D21",135
UGVCL 27,"M1, D22",135
UGVCL 27,"M1, D23",135
UGVCL 27,"M1, D24",135
UGVCL 27,"M1, D25",135
UGVCL 27,"M1, D26",135
UGVCL 27,"M1, D27",135
UGVCL 27,"M1, D28",135
UGVCL 27,"M1, D29",135
UGVCL 27,"M1, D30",135
UGVCL 27,"M1, D31",135
UGVCL 28,"M1, D1",30
UGVCL 28,"M1, D2",30
UGVCL 28,"M1, D3",30
UGVCL 28,"M1, D4",30
UGVCL 28,"M1, D5",30
UGVCL 28,"M1, D6",30
UGVCL 28,"M1, D7",30
UGVCL 28,"M1, D8",30
UGVCL 28,"M1, D9",30
UGVCL 28,"M1, D10",30
UGVCL 28,"M1, D11",30
UGVCL 28,"M1, D12",30
UGVCL 28,"M1, D13",30
UGVCL 28,"M1, D14",30
UGVCL 28,"M1, D15",30
UGVCL 28,"M1, D16",30
UGVCL 28,"M1, D17",30
UGVCL 28,"M1, D18",30
UGVCL 28,"M1, D19",30
UGVCL 28,"M1, D20",30
UGVCL 28,"M1, D21",30
UGVCL 28,"M1, D22",30
UGVCL 28,"M1, D23",30
UGVCL 28,"M1, D24",30
UGVCL 28,"M1, D25",30
UGVCL 28,"M1, D26",30
UGVCL 28,"M1, D27",30
UGVCL 28,"M1, D28",30
UGVCL 28,"M1, D29",30
UGVCL 28,"M1, D30",30
UGVCL 28,"M1, D31",30
UGVCL 29,"M1, D1",100
UGVCL 29,"M1, D2",100
UGVCL 29,"M1, D3",100
UGVCL 29,"M1, D4",100
UGVCL 29,"M1, D5",100
UGVCL 29,"M1, D6",100
UGVCL 29,"M1, D7",100
UGVCL 29,"M1, D8",100
UGVCL 29,"M1, D9",100
UGVCL 29,"M1, D10",100
UGVCL 29,"M1, D11",100
UGVCL 29,"M1, D12",100
UGVCL 29,"M1, D13",100
UGVCL 29,"M1, D14",100
UGVCL 29,"M1, D15",100
UGVCL 29,"M1, D16",100
UGVCL 29,"M1, D17",100
UGVCL 29,"M1, D18",100
UGVCL 29,"M1, D19",100
UGVCL 29,"M1, D20",100
UGVCL 29,"M1, D21",100
UGVCL 29,"M1, D22",100
UGVCL 29,"M1, D23",100
UGVCL 29,"M1, D24",100
UGVCL 29,"M1, D25",100
UGVCL 29,"M1, D26",100
UGVCL 29,"M1, D27",100
UGVCL 29,"M1, D28",100
UGVCL 29,"M1, D29",100
UGVCL 29,"M1, D30",100
UGVCL 29,"M1, D31",100
UGVCL 30,"M1, D1",70
UGVCL 30,"M1, D2",70
UGVCL 30,"M1, D3",70
UGVCL 30,"M1, D4",70
UGVCL 30,"M1, D5",70
UGVCL 30,"M1, D6",70
UGVCL 30,"M1, D7",70
UGVCL 30,"M1, D8",70
UGVCL 30,"M1, D9",70
UGVCL 30,"M1, D10",70
UGVCL 30,"M1, D11",70
UGVCL 30,"M1, D12",70
UGVCL 30,"M1, D13",70
UGVCL 30,"M1, D14",70
UGVCL 30,"M1, D15",70
UGVCL 30,"M1, D16",70
UGVCL 30,"M1, D17",70
UGVCL 30,"M1, D18",70
UGVCL 30,"M1, D19",70
UGVCL 30,"M1, D20",70
UGVCL 30,"M1, D21",70
UGVCL 30,"M1, D22",70
UGVCL 30,"M1, D23",70
UGVCL 30,"M1, D24",70
UGVCL 30,"M1, D25",70
UGVCL 30,"M1, D26",70
UGVCL 30,"M1, D27",70
UGVCL 30,"M1, D28",70
UGVCL 30,"M1, D29",70
UGVCL 30,"M1, D30",70
UGVCL 30,"M1, D31",70
UGVCL 31,"M1, D1",80
UGVCL 31,"M1, D2",80
UGVCL 31,"M1, D3",80
UGVCL 31,"M1, D4",80
UGVCL 31,"M1, D5",80
UGVCL 31,"M1, D6",80
UGVCL 31,"M1, D7",80
UGVCL 31,"M1, D8",80
UGVCL 31,"M1, D9",80
UGVCL 31,"M1, D10",80
UGVCL 31,"M1, D11",80
UGVCL 31,"M1, D12",80
UGVCL 31,"M1, D13",80
UGVCL 31,"M1, D14",80
UGVCL 31,"M1, D15",80
UGVCL 31,"M1, D16",80
UGVCL 31,"M1, D17",80
UGVCL 31,"M1, D18",80
UGVCL 31,"M1, D19",80
UGVCL 31,"M1, D20",80
UGVCL 31,"M1, D21",80
UGVCL 31,"M1, D22",80
UGVCL 31,"M1, D23",80
UGVCL 31,"M1, D24",80
UGVCL 31,"M1, D25",80
UGVCL 31,"M1, D26",80
UGVCL 31,"M1, D27",80
UGVCL 31,"M1, D28",80
UGVCL 31,"M1, D29",80
UGVCL 31,"M1, D30",80
UGVCL 31,"M1, D31",80
UGVCL 32,"M1, D1",50
UGVCL 32,"M1, D2",50
UGVCL 32,"M1, D3",50
UGVCL 32,"M1, D4",50
UGVCL 32,"M1, D5",50
UGVCL 32,"M1, D6",50
UGVCL 32,"M1, D7",50
UGVCL 32,"M1, D8",50
UGVCL 32,"M1, D9",50
UGVCL 32,"M1, D10",50
UGVCL 32,"M1, D11",50
UGVCL 32,"M1, D12",50
UGVCL 32,"M1, D13",50
UGVCL 32,"M1, D14",50
UGVCL 32,"M1, D15",50
UGVCL 32,"M1, D16",50
UGVCL 32,"M1, D17",50
UGVCL 32,"M1, D18",50
UGVCL 32,"M1, D19",50
UGVCL 32,"M1, D20",50
UGVCL 32,"M1, D21",50
UGVCL 32,"M1, D22",50
UGVCL 32,"M1, D23",50
UGVCL 32,"M1, D24",50
UGVCL 32,"M1, D25",50
UGVCL 32,"M1, D26",50
UGVCL 32,"M1, D27",50
UGVCL 32,"M1, D28",50
UGVCL 32,"M1, D29",50
UGVCL 32,"M1, D30",50
UGVCL 32,"M1, D31",50
UGVCL 33,"M1, D1",115
UGVCL 33,"M1, D2",115
