Pattern,Solar_PV_Pump,Solar_PV_Buildings_DGVCL,Solar_PV_Buildings_Kachchh,Solar_PV_Buildings_MGVCL,Solar_PV_Pumps_PGVCL,Solar_PV_Buildings_UGVCL,Solar_PV_Utility_DGVCL,Solar_PV_Utility_Kachchh,Solar_PV_Utility_MGVCL,Solar_PV_Utility_PGVCL,Solar_PV_Utility_UGVCL,Wind_Offshore_Ahmedabad,Wind_Offshore_DGVCL,Wind_Offshore_Kachchh,Wind_Offshore_MGVCL,Wind_Offshore_PGVCL,Wind_Offshore_Surat,Wind_Offshore_UGVCL,Wind_Onshore_Ahmedabad,Wind_Onshore_DGVCL,Wind_Onshore_Kachchh,Wind_Onshore_MGVCL,Wind_Onshore_PGVCL,Wind_Onshore_Surat,Wind_Onshore_UGVCL
"M3,D3,H13",0.724160124,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357
"M3,D3,H14",0.692554881,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823
"M3,D3,H15",0.617289487,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138
"M3,D3,H16",0.509825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906
"M3,D3,H17",0.470380377,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559
"M3,D3,H18",0.266055394,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474
"M3,D3,H19",0.021115541,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703
"M3,D3,H20",0,0,0,0,0,0,0,0,0,0,0,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425
"M3,D3,H21",0,0,0,0,0,0,0,0,0,0,0,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896
"M3,D3,H22",0,0,0,0,0,0,0,0,0,0,0,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152
"M3,D3,H23",0,0,0,0,0,0,0,0,0,0,0,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321
"M3,D3,H24",0,0,0,0,0,0,0,0,0,0,0,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702
"M3,D4,H1",0,0,0,0,0,0,0,0,0,0,0,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171
"M3,D4,H2",0,0,0,0,0,0,0,0,0,0,0,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264
"M3,D4,H3",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D4,H4",0,0,0,0,0,0,0,0,0,0,0,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498
"M3,D4,H5",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D4,H6",0,0,0,0,0,0,0,0,0,0,0,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796
"M3,D4,H7",0.007569765,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408
"M3,D4,H8",0.101576519,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696
"M3,D4,H9",0.291885173,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387
"M3,D4,H10",0.480834218,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251
"M3,D4,H11",0.62083857,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198
"M3,D4,H12",0.702391414,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232
"M3,D4,H13",0.724160124,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357
"M3,D4,H14",0.692554881,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823
"M3,D4,H15",0.617289487,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138
"M3,D4,H16",0.509825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906
"M3,D4,H17",0.470380377,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559
"M3,D4,H18",0.266055394,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474
"M3,D4,H19",0.021115541,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703
"M3,D4,H20",0,0,0,0,0,0,0,0,0,0,0,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425
"M3,D4,H21",0,0,0,0,0,0,0,0,0,0,0,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896
"M3,D4,H22",0,0,0,0,0,0,0,0,0,0,0,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152
"M3,D4,H23",0,0,0,0,0,0,0,0,0,0,0,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321
"M3,D4,H24",0,0,0,0,0,0,0,0,0,0,0,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702
"M3,D5,H1",0,0,0,0,0,0,0,0,0,0,0,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171
"M3,D5,H2",0,0,0,0,0,0,0,0,0,0,0,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264
"M3,D5,H3",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D5,H4",0,0,0,0,0,0,0,0,0,0,0,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498
"M3,D5,H5",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D5,H6",0,0,0,0,0,0,0,0,0,0,0,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796
"M3,D5,H7",0.007569765,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408
"M3,D5,H8",0.101576519,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696
"M3,D5,H9",0.291885173,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387
"M3,D5,H10",0.480834218,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251
"M3,D5,H11",0.62083857,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198
"M3,D5,H12",0.702391414,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232
"M3,D5,H13",0.724160124,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357
"M3,D5,H14",0.692554881,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823
"M3,D5,H15",0.617289487,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138
"M3,D5,H16",0.509825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906
"M3,D5,H17",0.470380377,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559
"M3,D5,H18",0.266055394,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,26.60553941,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474,19.0417474
"M3,D5,H19",0.021115541,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,2.111554062,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703,19.14743703
"M3,D5,H20",0,0,0,0,0,0,0,0,0,0,0,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425,19.22670425
"M3,D5,H21",0,0,0,0,0,0,0,0,0,0,0,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896,20.01056896
"M3,D5,H22",0,0,0,0,0,0,0,0,0,0,0,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152,20.69755152
"M3,D5,H23",0,0,0,0,0,0,0,0,0,0,0,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321,21.63114321
"M3,D5,H24",0,0,0,0,0,0,0,0,0,0,0,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702,21.96582702
"M3,D6,H1",0,0,0,0,0,0,0,0,0,0,0,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171,22.05390171
"M3,D6,H2",0,0,0,0,0,0,0,0,0,0,0,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264,23.19887264
"M3,D6,H3",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D6,H4",0,0,0,0,0,0,0,0,0,0,0,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498,24.7049498
"M3,D6,H5",0,0,0,0,0,0,0,0,0,0,0,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137,24.3086137
"M3,D6,H6",0,0,0,0,0,0,0,0,0,0,0,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796,23.11079796
"M3,D6,H7",0.007569765,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,0.756976481,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408,21.38453408
"M3,D6,H8",0.101576519,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,10.15765193,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696,17.95968696
"M3,D6,H9",0.291885173,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,29.18851731,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387,13.46368387
"M3,D6,H10",0.480834218,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,48.08342183,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251,11.26475251
"M3,D6,H11",0.62083857,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,62.08385704,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198,10.70988198
"M3,D6,H12",0.702391414,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,70.23914139,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232,9.793905232
"M3,D6,H13",0.724160124,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,72.41601241,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357,9.758675357
"M3,D6,H14",0.692554881,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,69.25548807,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823,11.76677823
"M3,D6,H15",0.617289487,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,61.72894868,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138,14.40021138
"M3,D6,H16",0.509825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,50.9825044,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906,16.46115906
"M3,D6,H17",0.470380377,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,47.03803771,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559,18.14338559
